source,dataset,mechanism_class,sub_mechanism,severity_level,severity_value,alpha_max_used,alpha_max_source,note
openml,kick,uniqueness,slice_conditional,1,0.006,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,2,0.012,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,3,0.018,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,4,0.024,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,5,0.03,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,6,0.036,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,7,0.042,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,8,0.048,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,9,0.054,0.06,corpus_wide_fixed_D4,
openml,kick,uniqueness,slice_conditional,10,0.06,0.06,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,1,0.00865,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,2,0.0173,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,3,0.02595,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,4,0.0346,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,5,0.04325,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,6,0.0519,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,7,0.06055,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,8,0.0692,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,9,0.07785,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mcar,10,0.0865,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,1,0.00865,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,2,0.0173,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,3,0.02595,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,4,0.0346,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,5,0.04325,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,6,0.0519,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,7,0.06055,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,8,0.0692,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,9,0.07785,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mar,10,0.0865,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,1,0.00865,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,2,0.0173,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,3,0.02595,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,4,0.0346,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,5,0.04325,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,6,0.0519,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,7,0.06055,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,8,0.0692,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,9,0.07785,0.0865,corpus_wide_fixed_D4,
openml,phoneme,missingness,mnar,10,0.0865,0.0865,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,1,0.03,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,2,0.06,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,3,0.09,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,4,0.12,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,5,0.15,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,6,0.18,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,7,0.21,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,8,0.24,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,9,0.27,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,gaussian,10,0.3,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,1,0.03,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,2,0.06,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,3,0.09,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,4,0.12,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,5,0.15,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,6,0.18,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,7,0.21,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,8,0.24,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,9,0.27,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,categorical_swap,10,0.3,0.3,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,1,0.099,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,2,0.198,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,3,0.297,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,4,0.396,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,5,0.495,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,6,0.594,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,7,0.693,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,8,0.792,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,9,0.891,0.99,corpus_wide_fixed_D4,
openml,phoneme,feature_noise,quantization,10,0.99,0.99,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,1,0.01,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,2,0.02,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,3,0.03,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,4,0.04,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,5,0.05,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,6,0.06,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,7,0.07,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,8,0.08,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,9,0.09,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,uniform,10,0.1,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,1,0.01,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,2,0.02,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,3,0.03,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,4,0.04,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,5,0.05,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,6,0.06,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,7,0.07,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,8,0.08,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,9,0.09,0.1,corpus_wide_fixed_D4,
openml,phoneme,label_noise,class_conditional,10,0.1,0.1,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,1,0.025,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,2,0.05,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,3,0.075,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,4,0.1,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,5,0.125,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,6,0.15,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,7,0.175,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,8,0.2,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,9,0.225,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,covariate,10,0.25,0.25,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,label,1,0.1,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,2,0.2,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,3,0.3,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,4,0.4,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,5,0.5,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,6,0.6,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,7,0.7,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,8,0.8,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,9,0.9,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,label,10,0.99,,not_applicable_uses_rho_target_instead,"natural_rho=0.2935, rho_target=0.9000"
openml,phoneme,distribution_shift,concept,1,0.05,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,2,0.1,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,3,0.15,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,4,0.2,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,5,0.25,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,6,0.3,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,7,0.35,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,8,0.4,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,9,0.45,0.5,corpus_wide_fixed_D4,
openml,phoneme,distribution_shift,concept,10,0.5,0.5,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,1,0.01088,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,2,0.02176,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,3,0.03264,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,4,0.04352,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,5,0.0544,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,6,0.06528,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,7,0.07616,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,8,0.08704,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,9,0.09792,0.1088,corpus_wide_fixed_D4,
openml,phoneme,validity_violations,validity_violations,10,0.1088,0.1088,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,1,0.006,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,2,0.012,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,3,0.018,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,4,0.024,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,5,0.03,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,6,0.036,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,7,0.042,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,8,0.048,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,9,0.054,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,global,10,0.06,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,1,0.006,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,2,0.012,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,3,0.018,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,4,0.024,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,5,0.03,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,6,0.036,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,7,0.042,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,8,0.048,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,9,0.054,0.06,corpus_wide_fixed_D4,
openml,phoneme,uniqueness,slice_conditional,10,0.06,0.06,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,1,0.00865,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,2,0.0173,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,3,0.02595,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,4,0.0346,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,5,0.04325,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,6,0.0519,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,7,0.06055,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,8,0.0692,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,9,0.07785,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mcar,10,0.0865,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,1,0.00865,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,2,0.0173,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,3,0.02595,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,4,0.0346,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,5,0.04325,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,6,0.0519,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,7,0.06055,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,8,0.0692,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,9,0.07785,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mar,10,0.0865,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,1,0.00865,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,2,0.0173,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,3,0.02595,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,4,0.0346,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,5,0.04325,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,6,0.0519,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,7,0.06055,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,8,0.0692,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,9,0.07785,0.0865,corpus_wide_fixed_D4,
openml,road-safety,missingness,mnar,10,0.0865,0.0865,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,1,0.03,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,2,0.06,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,3,0.09,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,4,0.12,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,5,0.15,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,6,0.18,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,7,0.21,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,8,0.24,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,9,0.27,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,gaussian,10,0.3,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,1,0.03,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,2,0.06,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,3,0.09,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,4,0.12,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,5,0.15,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,6,0.18,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,7,0.21,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,8,0.24,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,9,0.27,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,categorical_swap,10,0.3,0.3,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,1,0.099,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,2,0.198,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,3,0.297,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,4,0.396,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,5,0.495,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,6,0.594,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,7,0.693,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,8,0.792,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,9,0.891,0.99,corpus_wide_fixed_D4,
openml,road-safety,feature_noise,quantization,10,0.99,0.99,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,1,0.01,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,2,0.02,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,3,0.03,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,4,0.04,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,5,0.05,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,6,0.06,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,7,0.07,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,8,0.08,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,9,0.09,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,uniform,10,0.1,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,1,0.01,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,2,0.02,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,3,0.03,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,4,0.04,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,5,0.05,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,6,0.06,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,7,0.07,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,8,0.08,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,9,0.09,0.1,corpus_wide_fixed_D4,
openml,road-safety,label_noise,class_conditional,10,0.1,0.1,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,1,0.025,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,2,0.05,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,3,0.075,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,4,0.1,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,5,0.125,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,6,0.15,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,7,0.175,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,8,0.2,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,9,0.225,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,covariate,10,0.25,0.25,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,label,1,0.1,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,2,0.2,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,3,0.3,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,4,0.4,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,5,0.5,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,6,0.6,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,7,0.7,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,8,0.8,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,9,0.9,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,label,10,0.99,,not_applicable_uses_rho_target_instead,"natural_rho=0.3070, rho_target=0.9000"
openml,road-safety,distribution_shift,concept,1,0.05,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,2,0.1,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,3,0.15,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,4,0.2,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,5,0.25,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,6,0.3,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,7,0.35,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,8,0.4,0.5,corpus_wide_fixed_D4,
openml,road-safety,distribution_shift,concept,9,0.45,0.5,corpus_wide_fixed_D4,
